sampleid,field_rank,tumor_area,ptype_count
294,0.154716981,0.024188304,499.3705608
294,0.101886792,0.024327569,635.104868
294,0.411320755,0.025326893,192.4586535
294,0.305660377,0.025550157,267.2721737
294,0.777358491,0.028066085,34.91579474
294,0.203773585,0.02954613,401.2822422
294,0.347169811,0.029654259,237.9990434
294,0.556603774,0.031050623,110.8450829
294,0.243396226,0.031103965,339.6341321
294,0.726415094,0.031182921,46.62705698
294,0.237735849,0.031444018,356.2027155
294,0.250943396,0.032230981,333.1556503
294,0.047169811,0.032517314,944.7970261
294,0.38490566,0.032573734,215.3140676
294,0.590566038,0.033167358,98.37598607
294,0.249056604,0.033866027,335.8440572
294,0.554716981,0.034442006,110.9128948
294,0.713207547,0.035809444,46.80234667
294,0.471698113,0.037745868,145.755597
294,0.196226415,0.038116504,412.7844579
294,0.090566038,0.038751058,649.9894596
294,0.003773585,0.041309045,2065.826331
294,0.494339623,0.042298969,139.5764321
294,0.001886792,0.042714078,2173.038978
294,0.018867925,0.043511234,1543.569432
294,0.930188679,0.044172296,5.797625756
294,0.137735849,0.04441051,546.1648767
294,0.096226415,0.044604986,642.9319568
294,0.041509434,0.044690226,1124.87775
294,0.39245283,0.04572662,209.4947685
294,0.171698113,0.045946469,459.8680703
294,0.549056604,0.050072554,115.8802262
294,0.835849057,0.052466625,23.20487117
294,0.460377358,0.054173149,151.9657352
294,0.903773585,0.054735938,5.839388779
294,0.30754717,0.057402794,267.1883422
294,0.920754717,0.057795667,5.806634428
294,0.803773585,0.057807745,29.05132323
294,0.067924528,0.058130157,746.0329117
294,0.135849057,0.061189849,553.3550792
294,0.005660377,0.064549249,2064.556464
294,0.447169811,0.064921093,163.6554072
294,0.762264151,0.064944507,40.65909556
294,0.443396226,0.065617312,168.235316
294,0.879245283,0.066692421,11.64222963
294,0.00754717,0.068507932,1862.190911
294,0.126415094,0.069444744,573.4303647
294,0.209433962,0.070330822,394.1151651
294,0.61509434,0.073036427,87.56281172
294,0.11509434,0.073228784,591.1727476
294,0.016981132,0.075353221,1597.65677
294,0.020754717,0.078898855,1528.099602
294,0.318867925,0.079524808,262.3600746
294,0.383018868,0.080761738,215.6501385
294,0.118867925,0.081505925,587.7492115
294,0.843396226,0.08291243,17.51816634
294,0.866037736,0.084540436,11.70058667
294,0.341509434,0.086478758,243.6511472
294,0.916981132,0.08672199,5.808442222
294,0.175471698,0.088189435,452.9174854
294,0.686792453,0.088751194,58.22945199
294,0.08490566,0.091816774,673.5695937
294,0.928301887,0.092227399,5.797625756
294,0.311320755,0.093118505,266.1938447
294,0.079245283,0.09431571,688.6319025
294,0.330188679,0.095923823,251.5626133
294,0.026415094,0.100683223,1428.432069
294,0.111320755,0.101216583,594.8722016
294,0.181132075,0.101908058,444.6222934
294,0.254716981,0.102331053,325.2727644
294,0.086792453,0.103576745,662.3701696
294,0.847169811,0.106726554,17.49067164
294,0.362264151,0.108259318,226.883218
294,0.911320755,0.109265858,5.837520782
294,0.422641509,0.109698624,185.8701511
294,0.01509434,0.110445419,1612.448803
294,0.028301887,0.110899933,1411.363459
294,0.369811321,0.111049574,221.2719176
294,0.275471698,0.111285689,302.4156028
294,0.905660377,0.112172378,5.839388779
294,0.045283019,0.112563807,1038.417985
294,0.79245283,0.112658971,34.85065333
294,0.537735849,0.113530112,116.8967194
294,0.049056604,0.114776176,909.8045437
294,0.222641509,0.11590963,382.5235426
294,0.113207547,0.117299557,591.9089528
294,0.069811321,0.118414334,737.6721622
294,0.198113208,0.118650262,412.7844579
294,0.824528302,0.119754351,23.26273868
294,0.869811321,0.119804925,11.68967194
294,0.043396226,0.12056806,1109.412464
294,0.064150943,0.121254444,777.8414607
294,0.628301887,0.121341568,81.64912571
294,0.337735849,0.122380961,245.1758728
294,0.083018868,0.122871181,675.0386983
294,0.332075472,0.123277099,250.307937
294,0.033962264,0.124620709,1304.057532
294,0.867924528,0.125044305,11.68967194
294,0.845283019,0.126032172,17.5018552
294,0.247169811,0.126144324,337.2042051
294,0.739622642,0.126692051,46.38100605
294,0.130188679,0.128636251,564.8256843
294,0.211320755,0.128873652,390.5016022
294,0.011320755,0.128905916,1821.440626
294,0.052830189,0.131046947,883.7075719
294,0.547169811,0.131326632,115.9525151
294,0.056603774,0.132538005,807.3404801
294,0.162264151,0.134505885,488.0622303
294,0.201886792,0.134812481,409.007992
294,0.213207547,0.134982383,389.1656289
294,0.705660377,0.135052645,52.25970985
294,0.062264151,0.136086654,781.0032044
294,0.132075472,0.137489971,555.7778667
294,0.066037736,0.138298463,774.4517115
294,0.094339623,0.139271709,643.5322667
294,0.913207547,0.139548117,5.833951732
294,0.266037736,0.139778616,319.7626082
294,0.173584906,0.144270244,455.8972057
294,0.141509434,0.144326891,535.2116937
294,0.160377358,0.146851271,488.9736443
294,0.158490566,0.147827973,495.2652641
294,0.737735849,0.150414984,46.43883773
294,0.230188679,0.151168564,367.8814931
294,0.335849057,0.15189038,249.452365
294,0.241509434,0.152000481,344.4137261
294,0.320754717,0.152292619,261.7058101
294,0.030188679,0.152794267,1316.876439
294,0.420754717,0.154823077,186.7413632
294,0.771698113,0.155257832,35.03633268
294,0.328301887,0.155283719,255.0955333
294,0.633962264,0.155665922,81.16676059
294,0.032075472,0.15746858,1310.16267
294,0.245283019,0.157493336,337.5232775
294,0.226415094,0.157950196,378.2588454
294,0.122641509,0.159813296,583.3829209
294,0.177358491,0.160063184,449.7663551
294,0.28490566,0.160678132,296.5071458
294,0.830188679,0.160682974,23.23376889
294,0.403773585,0.16081941,197.3650603
294,0.854716981,0.162331396,17.44159681
294,0.256603774,0.162522341,321.4659784
294,0.169811321,0.1632396,468.4608718
294,0.1,0.16424199,637.0871208
294,0.035849057,0.165225606,1186.123177
294,0.077358491,0.165720832,691.4214929
294,0.29245283,0.166125811,290.4221111
294,0.103773585,0.166766928,626.7271265
294,0.890566038,0.166790455,11.5916225
294,0.054716981,0.166968033,813.4370504
294,0.405660377,0.167683135,192.879587
294,0.139622642,0.167835883,542.7170868
294,0.841509434,0.168085744,17.52891394
294,0.683018868,0.168685461,58.44835971
294,0.133962264,0.168837385,553.6963017
294,0.024528302,0.169100841,1447.652535
294,0.183018868,0.169440066,444.0658199
294,0.394339623,0.170003155,204.7602667
294,0.360377358,0.170083511,227.4511359
294,0.216981132,0.170165515,385.1540616
294,0.009433962,0.170399161,1836.135612
294,0.611320755,0.170474106,87.67253956
294,0.898113208,0.170487947,5.844835971
294,0.128301887,0.170690105,566.2395158
294,0.149056604,0.170772,515.306959
294,0.313207547,0.170772,263.5092404
294,0.426415094,0.170772,181.5285878
294,0.513207547,0.170772,128.8267397
294,0.522641509,0.170772,122.9709788
294,0.550943396,0.170772,111.2594571
294,0.577358491,0.170772,99.54793526
294,0.59245283,0.170772,93.69217436
294,0.609433962,0.170772,87.83641346
294,0.711320755,0.170772,46.84608718
294,0.745283019,0.170772,40.99032628
294,0.747169811,0.170772,40.99032628
294,0.766037736,0.170772,35.13456539
294,0.037735849,0.170857565,1156.242665
294,0.81509434,0.170884852,23.35008313
294,0.267924528,0.1709316,315.91584
294,0.269811321,0.1709316,310.0655467
294,0.286792453,0.1709316,292.5146667
294,0.298113208,0.1709316,274.9637867
294,0.3,0.1709316,274.9637867
294,0.345283019,0.1709316,239.8620267
294,0.445283019,0.1709316,163.8082133
294,0.483018868,0.1709316,140.40704
294,0.505660377,0.1709316,134.5567467
294,0.50754717,0.1709316,134.5567467
294,0.552830189,0.1709316,111.1555733
294,0.594339623,0.1709316,93.60469334
294,0.596226415,0.1709316,93.60469334
294,0.71509434,0.1709316,46.80234667
294,0.749056604,0.1709316,40.95205334
294,0.864150943,0.1709316,11.70058667
294,0.379245283,0.170986,216.3919853
294,0.388679245,0.170986,210.5435533
294,0.579245283,0.170986,99.4233446
294,0.767924528,0.170986,35.09059221
294,0.10754717,0.1710912,619.5526129
294,0.124528302,0.1710912,578.6387611
294,0.186792453,0.1710912,420.8281899
294,0.224528302,0.1710912,379.9143381
294,0.296226415,0.1710912,280.5521266
294,0.349056604,0.1710912,233.7934388
294,0.366037736,0.1710912,222.1037669
294,0.432075472,0.1710912,169.5002431
294,0.462264151,0.1710912,151.9657352
294,0.48490566,0.1710912,140.2760633
294,0.524528302,0.1710912,122.7415554
294,0.583018868,0.1710912,99.3622115
294,0.637735849,0.1710912,75.98286762
294,0.68490566,0.1710912,58.44835971
294,0.750943396,0.1710912,40.91385179
294,0.752830189,0.1710912,40.91385179
294,0.769811321,0.1710912,35.06901582
294,0.896226415,0.1710912,5.844835971
294,0.060377358,0.1711458,794.6440988
294,0.081132075,0.1711458,677.7846725
294,0.116981132,0.1711458,590.1401028
294,0.156603774,0.1711458,496.6525617
294,0.418867925,0.1711458,186.9750821
294,0.486792453,0.1711458,140.2313115
294,0.51509434,0.1711458,128.5453689
294,0.516981132,0.1711458,128.5453689
294,0.539622642,0.1711458,116.8594263
294,0.639622642,0.1711458,75.95862709
294,0.754716981,0.1711458,40.9007992
294,0.811320755,0.1711458,23.37188526
294,0.813207547,0.1711458,23.37188526
294,0.9,0.1711458,5.842971315
294,0.901886792,0.1711458,5.842971315
294,0.258490566,0.1712,321.2616822
294,0.367924528,0.1712,221.9626168
294,0.881132075,0.171202858,11.64222963
294,0.260377358,0.171234066,321.1663829
294,0.31509434,0.1712508,262.7724951
294,0.390566038,0.1712508,210.2179961
294,0.464150943,0.1712508,151.8241083
294,0.526415094,0.1712508,122.6271644
294,0.613207547,0.1712508,87.59083169
294,0.652830189,0.1712508,70.07266535
294,0.716981132,0.1712508,46.71511024
294,0.871698113,0.1712508,11.67877756
294,0.324528302,0.1713056,256.8509144
294,0.339622642,0.1713056,245.1758728
294,0.350943396,0.1713056,233.5008313
294,0.352830189,0.1713056,233.5008313
294,0.433962264,0.1713056,169.2881027
294,0.598113208,0.1713056,93.40033251
294,0.669811321,0.1713056,64.2127286
294,0.718867925,0.1713056,46.70016625
294,0.720754717,0.1713056,46.70016625
294,0.873584906,0.1713056,11.67504156
294,0.90754717,0.1713056,5.837520782
294,0.909433962,0.1713056,5.837520782
294,0.075471698,0.17136,706.1157796
294,0.088679245,0.17136,659.4304388
294,0.105660377,0.17136,624.4164332
294,0.18490566,0.17136,443.5107376
294,0.316981132,0.17136,262.605042
294,0.326415094,0.17136,256.7693744
294,0.354716981,0.17136,233.426704
294,0.698113208,0.17136,52.5210084
294,0.816981132,0.17136,23.3426704
294,0.818867925,0.17136,23.3426704
294,0.883018868,0.171373339,11.64222963
294,0.401886792,0.1714104,198.3543589
294,0.58490566,0.1714104,99.17717945
294,0.622641509,0.1714104,81.67532425
294,0.624528302,0.1714104,81.67532425
294,0.626415094,0.1714104,81.67532425
294,0.641509434,0.1714104,75.84137252
294,0.722641509,0.1714104,46.67161386
294,0.724528302,0.1714104,46.67161386
294,0.773584906,0.1714104,35.00371039
294,0.875471698,0.1714104,11.66790346
294,0.071698113,0.171414,723.3948219
294,0.232075472,0.171414,367.5312402
294,0.469811321,0.171414,145.8457302
294,0.671698113,0.171414,64.1721213
294,0.152830189,0.1714654,507.3909955
294,0.252830189,0.1714654,332.4285833
294,0.294339623,0.1714654,285.77194
294,0.91509434,0.1714654,5.832080408
294,0.145283019,0.17152,524.7201493
294,0.239622642,0.17152,349.8134328
294,0.281132075,0.17152,297.3414179
294,0.301886792,0.17152,274.0205224
294,0.488679245,0.17152,139.9253731
294,0.490566038,0.17152,139.9253731
294,0.643396226,0.17152,75.79291045
294,0.798113208,0.17152,29.1511194
294,0.877358491,0.17152,11.66044776
294,0.233962264,0.1715742,361.3596916
294,0.283018868,0.1715742,297.2474883
294,0.569811321,0.1715742,104.9108782
294,0.571698113,0.1715742,104.9108782
294,0.218867925,0.171621985,384.5526371
294,0.428301887,0.1716252,174.799505
294,0.435849057,0.171628,168.9700981
294,0.450943396,0.171628,157.3169879
294,0.541509434,0.171628,116.5311022
294,0.543396226,0.171628,116.5311022
294,0.654716981,0.171628,69.91866129
294,0.7,0.171628,52.43899597
294,0.728301887,0.171628,46.61244086
294,0.050943396,0.17168,902.8424977
294,0.143396226,0.17168,530.055918
294,0.396226415,0.17168,203.8676608
294,0.452830189,0.1717344,157.2195204
294,0.509433962,0.1717344,133.9277396
294,0.558490566,0.1717344,110.6359588
294,0.701886792,0.1717344,52.40650679
294,0.756603774,0.1717344,40.76061639
294,0.190566038,0.1717884,419.1202666
294,0.273584906,0.1717884,302.6979703
294,0.290566038,0.1717884,291.0557407
294,0.303773585,0.1717884,267.7712814
294,0.333962264,0.1717884,250.307937
294,0.371698113,0.1717884,221.2023629
294,0.437735849,0.1717884,168.8123296
294,0.439622642,0.1717884,168.8123296
294,0.473584906,0.1717884,145.5278703
294,0.645283019,0.1717884,75.67449257
294,0.647169811,0.1717884,75.67449257
294,0.656603774,0.1717884,69.85337776
294,0.673584906,0.1717884,64.03226295
294,0.688679245,0.1717884,58.21114813
294,0.690566038,0.1717884,58.21114813
294,0.820754717,0.1717884,23.28445925
294,0.822641509,0.1717884,23.28445925
294,0.88490566,0.1717884,11.64222963
294,0.454716981,0.17184,157.122905
294,0.560377358,0.17184,110.5679702
294,0.073584906,0.171842,721.5930913
294,0.356603774,0.171842,232.7719649
294,0.398113208,0.171842,203.6754693
294,0.49245283,0.171842,139.663179
294,0.518867925,0.171842,128.0245807
294,0.562264151,0.171842,110.5666833
294,0.658490566,0.171842,69.83158948
294,0.660377358,0.171842,69.83158948
294,0.675471698,0.171842,64.01229036
294,0.703773585,0.171842,52.37369211
294,0.758490566,0.171842,40.73509387
294,0.760377358,0.171842,40.73509387
294,0.849056604,0.171842,17.45789737
294,0.528301887,0.1718946,122.1678866
294,0.6,0.1718946,93.08029455
294,0.262264151,0.171896086,319.8626568
294,0.194339623,0.1719488,412.9136115
294,0.264150943,0.1719488,319.8626568
294,0.386792453,0.1719488,215.1803328
294,0.441509434,0.1719488,168.6548554
294,0.466037736,0.1719488,151.2078014
294,0.564150943,0.1719488,110.4980087
294,0.586792453,0.1719488,98.86663937
294,0.588679245,0.1719488,98.86663937
294,0.601886792,0.1719488,93.0509547
294,0.662264151,0.1719488,69.78821603
294,0.677358491,0.1719488,63.97253136
294,0.69245283,0.1719488,58.15684669
294,0.694339623,0.1719488,58.15684669
294,0.730188679,0.1719488,46.52547735
294,0.779245283,0.1719488,34.89410801
294,0.781132075,0.1719488,34.89410801
294,0.826415094,0.1719488,23.26273868
294,0.850943396,0.1719488,17.44705401
294,0.852830189,0.1719488,17.44705401
294,0.09245283,0.1720026,645.3390821
294,0.164150943,0.1720026,476.7369796
294,0.2,0.1720026,412.7844579
294,0.277358491,0.1720026,302.3210114
294,0.373584906,0.1720026,220.926893
294,0.413207547,0.1720026,191.8575649
294,0.430188679,0.1720026,174.4159681
294,0.449056604,0.1720026,162.7882369
294,0.456603774,0.1720026,156.9743713
294,0.467924528,0.1720026,151.1605057
294,0.498113208,0.1720026,139.5327745
294,0.566037736,0.1720026,110.4634465
294,0.616981132,0.1720026,87.20798407
294,0.630188679,0.1720026,81.39411846
294,0.679245283,0.1720026,63.95252165
294,0.696226415,0.1720026,58.13865604
294,0.732075472,0.1720026,46.51092483
294,0.733962264,0.1720026,46.51092483
294,0.783018868,0.1720026,34.88319363
294,0.8,0.1720026,29.06932802
294,0.801886792,0.1720026,29.06932802
294,0.856603774,0.1720026,17.44159681
294,0.603773585,0.1720548,92.99362761
294,0.78490566,0.1720548,34.87261035
294,0.475471698,0.172056,145.3015297
294,0.375471698,0.1721092,220.7900565
294,0.605660377,0.1721092,92.96423433
294,0.618867925,0.1721092,87.15396969
294,0.828301887,0.1721092,23.24105858
294,0.858490566,0.1721092,17.43079394
294,0.886792453,0.1721092,11.62052929
294,0.022641509,0.1721632,1516.00342
294,0.150943396,0.1721632,511.1429156
294,0.220754717,0.1721632,383.3571867
294,0.228301887,0.1721632,377.5487444
294,0.279245283,0.1721632,302.0389956
294,0.322641509,0.1721632,261.3799
294,0.364150943,0.1721632,226.5292467
294,0.377358491,0.1721632,220.7208044
294,0.41509434,0.1721632,191.6785933
294,0.5,0.1721632,139.4026133
294,0.735849057,0.1721632,46.46753778
294,0.764150943,0.1721632,40.65909556
294,0.786792453,0.1721632,34.85065333
294,0.788679245,0.1721632,34.85065333
294,0.790566038,0.1721632,34.85065333
294,0.805660377,0.1721632,29.04221111
294,0.4,0.1722168,203.232205
294,0.416981132,0.1722168,191.6189361
294,0.649056604,0.1722168,75.48624757
294,0.650943396,0.1722168,75.48624757
294,0.70754717,0.1722168,52.25970985
294,0.860377358,0.1722168,17.41990328
294,0.918867925,0.1722168,5.806634428
294,0.530188679,0.1722696,121.901949
294,0.573584906,0.1722696,104.4873849
294,0.681132075,0.1722696,63.85340188
294,0.458490566,0.17227,156.7307134
294,0.20754717,0.1723238,400.4089975
294,0.235849057,0.1723238,359.7877948
294,0.309433962,0.1723238,266.9393317
294,0.545283019,0.1723238,116.060579
294,0.567924528,0.1723238,110.25755
294,0.60754717,0.1723238,92.84846318
294,0.664150943,0.1723238,69.63634739
294,0.832075472,0.1723238,23.2121158
294,0.833962264,0.1723238,23.2121158
294,0.179245283,0.1723776,446.69377
294,0.21509434,0.1723776,388.681592
294,0.424528302,0.1723776,185.6389693
294,0.477358491,0.1723776,145.0304448
294,0.501886792,0.1723776,139.229227
294,0.532075472,0.1723776,121.8255736
294,0.575471698,0.1723776,104.4219202
294,0.620754717,0.1723776,87.01826687
294,0.794339623,0.1723776,34.80730675
294,0.888679245,0.1723776,11.60243558
294,0.922641509,0.1723776,5.801217792
294,0.520754717,0.172431,127.5872668
294,0.632075472,0.172431,81.19189705
294,0.924528302,0.172431,5.799421218
294,0.926415094,0.172431,5.799421218
294,0.013207547,0.172484,1698.708286
294,0.511320755,0.172484,133.3457016
294,0.666037736,0.172484,69.57167042
294,0.479245283,0.1724844,144.9406439
294,0.533962264,0.1724844,121.7501409
294,0.535849057,0.1724844,121.7501409
294,0.667924528,0.1724844,69.57150908
294,0.741509434,0.1724844,46.38100605
294,0.743396226,0.1724844,46.38100605
294,0.862264151,0.1724844,17.39287727
294,0.058490566,0.1725384,805.6177639
294,0.80754717,0.1725384,28.97905626
294,0.932075472,0.1725384,5.795811251
294,0.635849057,0.172592,81.11615834
294,0.89245283,0.172592,11.58802262
294,0.894339623,0.172631385,11.58082956
294,0.147169811,0.1726452,521.3003315
356,0.747159091,0.090631066,17.49624122
356,0.795454545,0.091329667,11.70812122
356,0.274147727,0.094466676,81.88053863
356,0.427556818,0.094924182,52.27598
356,0.649147727,0.095609879,28.97905626
356,0.169034091,0.095838201,128.7064533
356,0.647727273,0.097332131,28.98812878
356,0.759943182,0.097801852,17.44745988
356,0.090909091,0.098257716,227.6633105
356,0.014204545,0.100828002,761.8724149
356,0.458806818,0.103709859,46.71511024
356,0.144886364,0.104343433,145.2604986
356,0.267045455,0.104344854,87.23527003
356,0.080965909,0.105060177,244.9473771
356,0.061079545,0.10527029,285.2346259
356,0.028409091,0.106142352,478.2305935
356,0.681818182,0.108254699,23.30660066
356,0.242897727,0.112566394,93.48754103
356,0.322443182,0.112836832,70.05024938
356,0.127840909,0.112989036,174.2532667
356,0.590909091,0.113254832,34.77486751
356,0.855113636,0.114636713,11.60970943
356,0.879261364,0.115098701,5.844835971
356,0.602272727,0.115531146,29.16975866
356,0.411931818,0.115640128,52.58674183
